rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
3246,6838050,K00512.01,Kepler-583 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,6.51003001,1.319e-05,-1.319e-05,172.91588,0.00154,-0.00154,0.023,0.419,-0.023,3.3095,0.0516,-0.0516,602.8,14.0,-14.0,2.78,0.75,-0.5,1017.0,,,253.24,200.88,-102.53,48.1,1.0,q1_q17_dr25_tce,5638.0,154.0,-171.0,4.327,0.149,-0.182,1.153,0.31,-0.207,282.11133,42.3545,14.825
3247,6937692,K00513.01,Kepler-584 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,35.18105723,9.807e-05,-9.807e-05,170.09969,0.00225,-0.00225,0.772,0.124,-0.495,7.545,0.135,-0.135,987.7,18.1,-18.1,4.17,1.24,-0.54,664.0,,,45.89,39.24,-16.0,63.1,1.0,q1_q17_dr25_tce,6520.0,157.0,-246.0,4.375,0.065,-0.195,1.215,0.363,-0.156,288.23059,42.41362,14.856
3248,7602070,K00514.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,11.75560012,3.504e-05,-3.504e-05,176.07519,0.00257,-0.00257,1.228,34.59,-0.138,4.7,0.124,-0.124,648.8,16.7,-16.7,22.39,4.69,-1.89,716.0,,,62.19,39.02,-15.45,46.3,1.0,q1_q17_dr25_tce,5644.0,152.0,-152.0,4.575,0.036,-0.144,0.806,0.169,-0.068,290.02872,43.261089,14.356
3249,7812179,K00515.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,17.79421914,2.167e-05,-2.167e-05,169.605214,0.000957,-0.000957,1.242,23.44,-0.13,4.1918,0.0453,-0.0453,1549.4,16.0,-16.0,25.27,5.49,-2.2,606.0,,,31.94,20.68,-8.06,111.5,1.0,q1_q17_dr25_tce,5485.0,147.0,-147.0,4.574,0.034,-0.144,0.805,0.175,-0.07,288.02509,43.544579,14.427
3250,1868404,K07625.01,,FALSE POSITIVE,FALSE POSITIVE,0.384,1,0,0,0,6.12601169,8.921e-05,-8.921e-05,134.83637,0.00945,-0.00945,0.422,0.045,-0.422,1.733,0.451,-0.451,40.2,8.5,-8.5,0.83,0.26,-0.27,1141.0,,,400.49,374.61,-234.15,7.0,1.0,q1_q17_dr25_tce,5679.0,152.0,-152.0,4.146,0.364,-0.196,1.286,0.411,-0.411,291.48425,37.397282,12.975
3251,7445445,K00567.03,Kepler-184 d,CONFIRMED,CANDIDATE,1.0,0,0,0,0,29.02235217,8.627e-05,-8.627e-05,198.37025,0.00242,-0.00242,0.902,0.008,-0.667,4.0263,0.087,-0.087,637.6,16.6,-16.6,2.55,0.66,-0.29,559.0,,,23.06,17.66,-6.75,41.4,3.0,q1_q17_dr25_tce,5788.0,155.0,-155.0,4.524,0.06,-0.18,0.848,0.221,-0.095,291.9519,43.074711,14.338
3252,7595157,K00568.01,Kepler-605 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.383540239,5.352e-06,-5.352e-06,169.63859,0.00127,-0.00127,0.63,0.253,-0.409,1.403,0.046,-0.046,255.7,8.5,-8.5,1.65,0.21,-0.21,1133.0,,,389.19,137.24,-107.35,36.2,1.0,q1_q17_dr25_tce,5300.0,87.0,-71.0,4.385,0.132,-0.088,0.986,0.124,-0.124,287.29544,43.279869,14.14
3253,7595157,K00568.02,Kepler-605 c,CONFIRMED,CANDIDATE,0.989,0,0,0,0,2.358952404,8.783e-06,-8.783e-06,132.68957,0.00317,-0.00317,0.385,0.055,-0.385,1.593,0.115,-0.115,94.1,6.5,-6.5,0.96,0.12,-0.12,1278.0,,,630.43,222.3,-173.9,17.3,2.0,q1_q17_dr25_tce,5300.0,87.0,-71.0,4.385,0.132,-0.088,0.986,0.124,-0.124,287.29544,43.279869,14.14
3254,8008206,K00569.01,Kepler-185 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,20.72904234,6.301e-05,-6.301e-05,185.43113,0.0024,-0.0024,0.559,0.07,-0.446,2.8066,0.0756,-0.0756,561.7,19.0,-19.0,1.94,0.09,-0.09,530.0,,,18.68,3.14,-2.84,31.6,1.0,q1_q17_dr25_tce,4979.0,82.0,-74.0,4.538,0.049,-0.036,0.803,0.037,-0.041,282.46811,43.889912,14.458
3255,8008206,K00569.02,Kepler-185 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,1.632916419,3.298e-06,-3.298e-06,134.54956,0.00166,-0.00166,0.136,0.322,-0.136,1.5599,0.0578,-0.0578,209.2,8.0,-8.0,1.13,0.05,-0.06,1237.0,,,554.07,93.18,-84.14,31.0,2.0,q1_q17_dr25_tce,4979.0,82.0,-74.0,4.538,0.049,-0.036,0.803,0.037,-0.041,282.46811,43.889912,14.458
3256,7906892,K04773.02,,CANDIDATE,CANDIDATE,0.989,0,0,0,0,11.1438086,0.000293,-0.000293,131.725,0.0201,-0.0201,0.629,0.041,-0.477,7.905,0.705,-0.705,41.7,4.6,-4.6,0.75,0.12,-0.08,906.0,,,159.1,72.79,-43.07,10.9,1.0,q1_q17_dr25_tce,6095.0,122.0,-134.0,4.349,0.099,-0.121,1.11,0.178,-0.119,296.8432,43.697441,13.556
3257,5449777,K00410.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,7.216951388,1.411e-06,-1.411e-06,176.283024,0.000155,-0.000155,1.283,0.544,-0.155,1.89082,0.00907,-0.00907,4284.5,17.0,-17.0,41.57,11.89,-6.41,1055.0,,,292.7,245.73,-109.71,312.2,1.0,q1_q17_dr25_tce,6266.0,169.0,-207.0,4.38,0.105,-0.195,1.056,0.302,-0.163,292.24802,40.696049,14.454
3258,5478055,K00411.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,15.85238672,6.533e-05,-6.533e-05,174.22654,0.00339,-0.00339,1.262,66.88,-0.43,5.179,0.164,-0.164,928.5,29.4,-29.4,32.21,9.1,-6.64,775.0,,,85.35,72.67,-37.71,36.5,1.0,q1_q17_dr25_tce,5903.0,177.0,-177.0,4.322,0.236,-0.215,1.005,0.284,-0.207,299.00867,40.662231,14.508
3259,5683743,K00412.01,Kepler-546 b,CONFIRMED,CANDIDATE,0.922,0,0,0,0,4.147021189,8.93e-07,-8.93e-07,170.325835,0.000171,-0.000171,0.255,0.038,-0.255,2.8997,0.0133,-0.0133,3680.7,10.6,-10.6,7.31,1.99,-1.62,1258.0,,,590.84,472.23,-274.89,421.2,1.0,q1_q17_dr25_tce,5818.0,158.0,-176.0,4.266,0.19,-0.171,1.205,0.327,-0.268,283.2576,40.990501,14.288
3260,5791986,K00413.01,Kepler-151 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,15.22895514,2.092e-05,-2.092e-05,176.56001,0.0011,-0.0011,0.777,0.086,-0.548,2.5967,0.0414,-0.0414,1124.8,19.9,-19.9,3.0,0.64,-0.28,639.0,,,39.4,26.14,-10.67,63.8,1.0,q1_q17_dr25_tce,5456.0,164.0,-164.0,4.562,0.045,-0.135,0.812,0.175,-0.075,292.16278,41.023239,14.769
3261,5791986,K00413.02,Kepler-151 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,24.67458244,8.145e-05,-8.145e-05,146.77261,0.00251,-0.00251,0.817,0.096,-0.565,3.2648,0.0828,-0.0828,650.6,22.2,-22.2,2.33,0.5,-0.22,544.0,,,20.71,13.74,-5.61,31.9,2.0,q1_q17_dr25_tce,5456.0,164.0,-164.0,4.562,0.045,-0.135,0.812,0.175,-0.075,292.16278,41.023239,14.769
3262,8320630,K04846.02,,CANDIDATE,CANDIDATE,0.862,0,0,0,0,32.526674,0.0009035,-0.0009035,137.3054,0.0265,-0.0265,0.472,0.001,-0.472,6.842,0.653,-0.653,204.9,25.0,-25.0,1.26,0.34,-0.11,525.0,,,17.91,14.51,-4.92,9.7,1.0,q1_q17_dr25_tce,5668.0,169.0,-186.0,4.545,0.033,-0.187,0.868,0.233,-0.078,298.28214,44.27206,15.23
3263,9703198,K00469.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,10.32906563,4.582e-06,-4.582e-06,174.608213,0.000349,-0.000349,0.923,0.029,-0.208,1.44,0.108,-0.108,2309.8,37.7,-37.7,6.17,1.84,-0.66,908.0,,,160.44,140.41,-48.47,114.8,1.0,q1_q17_dr25_tce,6228.0,168.0,-205.0,4.441,0.065,-0.195,1.049,0.313,-0.112,288.63785,46.421471,14.711
3264,9844088,K00470.01,Kepler-564 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.750832927,1.216e-06,-1.216e-06,171.151696,0.000247,-0.000247,0.001,0.309,-0.001,1.9457,0.0124,-0.0124,2397.9,13.5,-13.5,4.61,1.33,-0.42,1129.0,,,383.77,324.97,-102.89,212.5,1.0,q1_q17_dr25_tce,5776.0,156.0,-174.0,4.512,0.036,-0.204,0.95,0.274,-0.086,296.83838,46.6264,14.749
3265,10019643,K00471.01,Kepler-163 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,21.34736612,4.778e-05,-4.778e-05,171.73531,0.00192,-0.00192,0.885,0.033,-0.601,4.184,0.0867,-0.0867,630.5,12.8,-12.8,3.2,0.54,-0.54,648.0,,,41.65,18.62,-14.33,53.1,1.0,q1_q17_dr25_tce,5395.0,80.0,-72.0,4.324,0.154,-0.112,1.071,0.18,-0.18,295.00281,46.987331,14.415
3266,10019643,K00471.02,Kepler-163 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,7.81100952,4.764e-05,-4.764e-05,132.30566,0.00477,-0.00477,0.816,0.155,-0.583,3.231,0.147,-0.147,126.7,9.1,-9.1,1.36,0.22,-0.23,906.0,,,159.24,71.21,-54.79,15.8,2.0,q1_q17_dr25_tce,5395.0,80.0,-72.0,4.324,0.154,-0.112,1.071,0.18,-0.18,295.00281,46.987331,14.415
3267,10123064,K00472.01,Kepler-565 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.243748097,3.056e-06,-3.056e-06,173.563074,0.00058,-0.00058,0.032,0.319,-0.032,3.3603,0.0234,-0.0234,1409.7,11.8,-11.8,3.16,0.93,-0.31,1063.0,,,301.46,260.03,-81.76,139.8,1.0,q1_q17_dr25_tce,5873.0,158.0,-158.0,4.554,0.036,-0.204,0.843,0.248,-0.083,283.61795,47.196678,15.0
3268,5653126,K06612.02,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,0,1,2.404483552,,,133.170974,,,1.0,,,0.2961,,,0.8,,,0.48,0.1,-0.24,2078.0,,,4402.44,2914.3,-3407.61,0.0,3.0,q1_q17_dr25_tce,6050.0,192.0,-192.0,3.823,0.496,-0.124,2.345,0.495,-1.156,299.702,40.896271,13.173
3269,7840044,K00516.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,13.54204116,6.35e-05,-6.35e-05,171.09767,0.00394,-0.00394,0.722,0.233,-0.479,3.334,0.135,-0.135,338.7,15.1,-15.1,2.01,0.56,-0.31,794.0,,,93.98,77.52,-33.98,26.4,1.0,q1_q17_dr25_tce,5891.0,159.0,-177.0,4.395,0.108,-0.186,1.015,0.285,-0.153,297.27911,43.567871,14.53
3270,8015907,K00517.01,Kepler-585 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.752359689,1.738e-06,-1.738e-06,171.259808,0.000501,-0.000501,0.436,0.003,-0.435,2.0722,0.0211,-0.0211,791.9,8.0,-8.0,2.54,0.29,-0.13,1178.0,,,455.43,140.28,-70.49,115.7,1.0,q1_q17_dr25_tce,5461.0,73.0,-82.0,4.499,0.042,-0.098,0.897,0.102,-0.047,286.5285,43.873402,14.034
3271,8017703,K00518.01,Kepler-174 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,13.98177862,1.478e-05,-1.478e-05,181.975114,0.000839,-0.000839,0.444,0.398,-0.258,2.958,0.0303,-0.0303,1018.4,11.9,-11.9,2.09,0.09,-0.12,553.0,,,22.1,4.0,-3.9,95.6,1.0,q1_q17_dr25_tce,4859.0,97.0,-97.0,4.615,0.049,-0.021,0.651,0.029,-0.036,287.43918,43.832088,14.287
3272,8017703,K00518.02,Kepler-174 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,44.0003975,0.0001505,-0.0001505,210.76222,0.00271,-0.00271,0.032,0.373,-0.032,5.1115,0.0776,-0.0776,599.6,14.8,-14.8,1.56,0.07,-0.09,377.0,,,4.79,0.87,-0.84,43.3,3.0,q1_q17_dr25_tce,4859.0,97.0,-97.0,4.615,0.049,-0.021,0.651,0.029,-0.036,287.43918,43.832088,14.287
3273,8017703,K00518.03,Kepler-174 d,CONFIRMED,CANDIDATE,0.996,0,0,0,0,247.354914,0.001391,-0.001391,364.15832,0.00334,-0.00334,0.044,0.464,-0.044,8.677,0.157,-0.157,1291.8,26.9,-26.9,2.29,0.1,-0.13,212.0,,,0.48,0.09,-0.09,49.0,2.0,q1_q17_dr25_tce,4859.0,97.0,-97.0,4.615,0.049,-0.021,0.651,0.029,-0.036,287.43918,43.832088,14.287
3274,1995712,K07626.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,462.12069,0.02005,-0.02005,307.6255,0.0265,-0.0265,0.002,0.462,-0.002,10.42,1.5,-1.5,633.7,81.2,-81.2,2.46,0.68,-0.37,249.0,,,0.91,0.75,-0.33,9.9,1.0,q1_q17_dr25_tce,6079.0,163.0,-200.0,4.411,0.12,-0.18,0.974,0.271,-0.146,286.21048,37.465591,14.936
3275,8106610,K00570.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,12.39894005,3.344e-05,-3.344e-05,172.78184,0.00212,-0.00212,0.975,0.101,-0.018,4.262,0.134,-0.134,702.9,19.3,-19.3,4.06,1.42,-0.48,890.0,,,148.37,154.3,-48.23,50.7,1.0,q1_q17_dr25_tce,6355.0,179.0,-224.0,4.41,0.07,-0.21,1.108,0.389,-0.13,294.90851,43.986568,14.755
3276,8056665,K00089.02,,CANDIDATE,CANDIDATE,0.997,0,0,0,0,207.5829306,0.0005737,-0.0005737,289.88311,0.00204,-0.00204,0.84,0.031,-0.572,7.0686,0.0866,-0.0866,505.1,7.6,-7.6,4.52,0.79,-1.04,453.0,,,9.97,4.79,-4.58,70.0,2.0,q1_q17_dr25_tce,6688.0,120.0,-147.0,4.062,0.174,-0.116,1.79,0.311,-0.415,299.82117,43.81427,11.642
3277,8120608,K00571.01,Kepler-186 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,7.26731094,1.133e-05,-1.133e-05,174.31292,0.00126,-0.00126,0.043,0.351,-0.043,2.2691,0.0434,-0.0434,659.1,15.4,-15.4,1.14,0.11,-0.13,464.0,,,10.93,3.13,-3.19,47.8,1.0,q1_q17_dr25_tce,3751.0,75.0,-84.0,4.8,0.065,-0.035,0.443,0.04,-0.053,298.65271,43.955021,14.625
3278,8120608,K00571.02,Kepler-186 d,CONFIRMED,CANDIDATE,1.0,0,0,0,0,13.3430025,2.57e-05,-2.57e-05,176.90387,0.00146,-0.00146,0.517,0.369,-0.3,2.7399,0.0582,-0.0582,799.7,18.9,-18.9,1.29,0.12,-0.16,379.0,,,4.87,1.4,-1.42,47.1,2.0,q1_q17_dr25_tce,3751.0,75.0,-84.0,4.8,0.065,-0.035,0.443,0.04,-0.053,298.65271,43.955021,14.625
3279,8120608,K00571.03,Kepler-186 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.886795001,6.844e-06,-6.844e-06,133.32959,0.00137,-0.00137,0.119,0.315,-0.119,1.7574,0.0454,-0.0454,471.3,13.1,-13.1,0.97,0.09,-0.12,571.0,,,25.26,7.24,-7.38,41.8,3.0,q1_q17_dr25_tce,3751.0,75.0,-84.0,4.8,0.065,-0.035,0.443,0.04,-0.053,298.65271,43.955021,14.625
3280,5872150,K00414.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,20.35509657,1.79e-06,-1.79e-06,175.3437299,6.81e-05,-6.81e-05,0.503,0.005,-0.005,5.33265,0.00637,-0.00637,25080.0,16.9,-16.9,17.53,5.44,-2.33,720.0,,,63.6,59.38,-22.32,1703.2,1.0,q1_q17_dr25_tce,6081.0,184.0,-220.0,4.404,0.072,-0.217,1.077,0.334,-0.143,290.42538,41.139149,14.557
3281,5872150,K00414.02,,FALSE POSITIVE,FALSE POSITIVE,0.017,0,0,1,0,5.92240377,1.485e-05,-1.485e-05,173.81802,0.00197,-0.00197,0.949,0.04,-0.682,3.691,0.116,-0.116,413.4,10.3,-10.3,2.77,0.86,-0.37,1087.0,,,329.86,308.02,-115.78,44.4,2.0,q1_q17_dr25_tce,6081.0,184.0,-220.0,4.404,0.072,-0.217,1.077,0.334,-0.143,290.42538,41.139149,14.557
3282,6289650,K00415.01,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,166.7876551,0.0001312,-0.0001312,245.143036,0.000599,-0.000599,0.041,0.236,-0.041,5.8676,0.0306,-0.0306,4764.2,29.4,-29.4,7.03,1.04,-0.84,334.0,,,2.93,1.24,-0.84,183.8,1.0,q1_q17_dr25_tce,5663.0,112.0,-112.0,4.377,0.103,-0.115,1.031,0.152,-0.124,293.30606,41.606369,14.11
3283,6850504,K00070.03,Kepler-20 d,CONFIRMED,CANDIDATE,0.563,0,0,0,0,77.6114427,0.0001536,-0.0001536,164.7292,0.00168,-0.00168,0.094,0.323,-0.094,7.1786,0.0563,-0.0563,814.5,8.4,-8.4,2.59,0.29,-0.23,397.0,,,5.87,1.95,-1.38,100.5,3.0,q1_q17_dr25_tce,5465.0,109.0,-109.0,4.449,0.085,-0.085,0.925,0.101,-0.083,287.698,42.338718,12.498
3284,6508221,K00416.01,Kepler-152 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,18.20795835,1.348e-05,-1.348e-05,185.84306,0.000596,-0.000596,0.64,0.003,-0.463,3.7965,0.0349,-0.0349,1596.9,10.9,-10.9,3.08,0.23,-0.12,551.0,,,21.86,5.36,-3.33,157.3,1.0,q1_q17_dr25_tce,5176.0,102.0,-102.0,4.612,0.016,-0.06,0.738,0.054,-0.031,286.86548,41.989079,14.29
3285,11135694,K04896.02,,CANDIDATE,CANDIDATE,0.966,0,0,0,0,49.537365,0.002257,-0.002257,172.1948,0.0417,-0.0417,0.435,0.02,-0.433,9.862,0.935,-0.935,201.7,25.0,-25.0,1.48,0.47,-0.2,532.0,,,18.87,17.91,-6.58,10.1,1.0,q1_q17_dr25_tce,6118.0,191.0,-212.0,4.416,0.087,-0.203,1.023,0.32,-0.137,290.90042,48.74614,15.451
3286,10155434,K00473.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,12.70636123,1.923e-05,-1.923e-05,180.63164,0.0011,-0.0011,0.793,0.059,-0.545,2.395,0.0406,-0.0406,871.7,18.6,-18.6,2.75,0.66,-0.22,697.0,,,55.86,39.53,-13.95,54.0,1.0,q1_q17_dr25_tce,5573.0,149.0,-166.0,4.562,0.03,-0.17,0.839,0.201,-0.067,296.80865,47.17194,14.673
3287,10460984,K00474.01,Kepler-164 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.94577783,2.017e-05,-2.017e-05,176.71834,0.00144,-0.00144,0.819,0.029,-0.571,3.0937,0.0445,-0.0445,532.8,11.1,-11.1,2.84,0.46,-0.38,881.0,,,142.23,64.44,-43.58,52.5,1.0,q1_q17_dr25_tce,5888.0,106.0,-117.0,4.342,0.115,-0.115,1.097,0.179,-0.146,287.78085,47.62991,14.282
3288,10460984,K00474.02,Kepler-164 d,CONFIRMED,CANDIDATE,0.999,0,0,0,0,28.9869016,0.0001076,-0.0001076,134.7812,0.00304,-0.00304,0.842,0.069,-0.608,3.6233,0.0765,-0.0765,471.6,16.0,-16.0,2.7,0.44,-0.36,637.0,,,38.82,17.59,-11.89,31.5,2.0,q1_q17_dr25_tce,5888.0,106.0,-117.0,4.342,0.115,-0.115,1.097,0.179,-0.146,287.78085,47.62991,14.282
3289,10460984,K00474.03,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,94.886902,0.001216,-0.001216,214.82879,0.00659,-0.00659,0.982,40.04,-0.023,6.923,0.333,-0.333,641.7,29.6,-29.6,4.24,0.69,-0.56,429.0,,,7.99,3.62,-2.45,25.5,3.0,q1_q17_dr25_tce,5888.0,106.0,-117.0,4.342,0.115,-0.115,1.097,0.179,-0.146,287.78085,47.62991,14.282
3290,10460984,K00474.04,Kepler-164 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.03505665,1.946e-05,-1.946e-05,132.65597,0.00334,-0.00334,0.911,0.04,-0.655,1.804,0.0873,-0.0873,151.5,10.5,-10.5,1.63,0.26,-0.22,1141.0,,,401.23,181.78,-122.95,16.6,4.0,q1_q17_dr25_tce,5888.0,106.0,-117.0,4.342,0.115,-0.115,1.097,0.179,-0.146,287.78085,47.62991,14.282
3291,6436505,K06707.02,,FALSE POSITIVE,FALSE POSITIVE,0.368,1,0,0,0,24.7222403,0.0003623,-0.0003623,146.4611,0.0123,-0.0123,0.106,0.35,-0.106,4.53,0.349,-0.349,290.1,34.7,-34.7,1.31,0.24,-0.11,536.0,,,19.53,11.18,-4.84,9.3,2.0,q1_q17_dr25_tce,5481.0,166.0,-149.0,4.592,0.032,-0.12,0.778,0.141,-0.065,289.70703,41.84354,15.857
3292,8022244,K00519.01,Kepler-175 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,11.90352088,2.898e-05,-2.898e-05,178.34161,0.00181,-0.00181,0.421,0.027,-0.421,4.297,0.0663,-0.0663,633.0,14.7,-14.7,2.56,0.81,-0.27,827.0,,,110.54,105.36,-34.16,47.2,1.0,q1_q17_dr25_tce,6063.0,181.0,-217.0,4.47,0.054,-0.216,1.001,0.318,-0.106,289.55328,43.876179,14.939
3293,2571238,K00084.01,Kepler-19 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,9.286964466,3.831e-06,-3.831e-06,135.9945,0.00034,-0.00034,0.004,0.34,-0.004,3.3649,0.0145,-0.0145,691.7,3.2,-3.2,2.1,0.26,-0.1,762.0,,,79.68,28.1,-13.27,251.9,1.0,q1_q17_dr25_tce,5546.0,100.0,-111.0,4.575,0.018,-0.102,0.81,0.099,-0.04,290.42081,37.851799,11.898
3294,8022244,K00519.02,Kepler-175 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,34.0350605,0.000141,-0.000141,134.42752,0.00346,-0.00346,0.474,0.044,-0.45,6.695,0.124,-0.124,727.8,18.9,-18.9,2.76,0.88,-0.29,583.0,,,27.24,25.97,-8.41,41.3,2.0,q1_q17_dr25_tce,6063.0,181.0,-217.0,4.47,0.054,-0.216,1.001,0.318,-0.106,289.55328,43.876179,14.939
3295,8037145,K00520.01,Kepler-176 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,12.75934489,1.877e-05,-1.877e-05,170.32152,0.00119,-0.00119,0.657,0.177,-0.445,3.5889,0.0431,-0.0431,882.1,13.3,-13.3,2.58,0.1,-0.19,633.0,,,37.95,5.74,-7.22,70.4,1.0,q1_q17_dr25_tce,4963.0,81.0,-74.0,4.501,0.072,-0.022,0.826,0.032,-0.06,294.66797,43.85326,14.55
3296,8037145,K00520.02,Kepler-176 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.433132902,9.526e-06,-9.526e-06,138.36644,0.00148,-0.00148,0.72,0.174,-0.479,2.4012,0.0411,-0.0411,328.2,10.7,-10.7,1.61,0.06,-0.12,841.0,,,118.56,17.92,-22.55,33.1,3.0,q1_q17_dr25_tce,4963.0,81.0,-74.0,4.501,0.072,-0.022,0.826,0.032,-0.06,294.66797,43.85326,14.55
3297,2140389,K07627.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,0.967427812,6.03e-07,-6.03e-07,132.258305,0.000557,-0.000557,1.248,0.046,-0.049,5.8883,0.0562,-0.0562,9127.8,37.3,-37.3,29.01,3.51,-2.38,1419.0,,,956.61,427.47,-259.34,323.4,1.0,q1_q17_dr25_tce,5066.0,181.0,-181.0,4.625,0.035,-0.07,0.709,0.086,-0.058,285.91641,37.59428,15.826
3298,8193178,K00572.01,Kepler-187 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.64021008,2.695e-05,-2.695e-05,179.77776,0.00182,-0.00182,0.77,0.107,-0.54,5.4381,0.0662,-0.0662,455.3,8.4,-8.4,2.87,0.52,-0.42,963.0,,,203.48,102.33,-67.67,58.6,1.0,q1_q17_dr25_tce,6112.0,122.0,-134.0,4.281,0.125,-0.125,1.233,0.22,-0.18,299.79645,44.08931,14.173
3299,8193178,K00572.02,Kepler-187 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.93883135,3.312e-05,-3.312e-05,135.95465,0.00544,-0.00544,0.633,0.328,-0.431,4.388,0.161,-0.161,123.5,6.5,-6.5,1.44,0.25,-0.21,1244.0,,,566.38,284.85,-188.35,21.3,2.0,q1_q17_dr25_tce,6112.0,122.0,-134.0,4.281,0.125,-0.125,1.233,0.22,-0.18,299.79645,44.08931,14.173
3300,8344004,K00573.01,Kepler-188 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.996533443,8.385e-06,-8.385e-06,172.50558,0.00117,-0.00117,0.51,0.035,-0.439,3.3129,0.0453,-0.0453,711.4,10.7,-10.7,2.96,0.44,-0.35,1025.0,,,260.49,101.07,-69.49,70.5,1.0,q1_q17_dr25_tce,5622.0,76.0,-84.0,4.346,0.126,-0.103,1.089,0.16,-0.128,281.27972,44.315529,14.674
3301,8344004,K00573.02,Kepler-188 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,2.06190864,5.013e-06,-5.013e-06,133.19888,0.00206,-0.00206,0.537,0.391,-0.323,1.9743,0.0617,-0.0617,214.0,8.8,-8.8,1.63,0.24,-0.19,1463.0,,,1082.28,419.94,-288.72,27.9,2.0,q1_q17_dr25_tce,5622.0,76.0,-84.0,4.346,0.126,-0.103,1.089,0.16,-0.128,281.27972,44.315529,14.674
3302,8355239,K00574.01,Kepler-189 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,20.13490007,3.548e-05,-3.548e-05,171.36734,0.00138,-0.00138,0.798,0.067,-0.559,3.7962,0.0522,-0.0522,1035.2,17.7,-17.7,2.98,0.11,-0.22,544.0,,,20.66,3.09,-3.99,64.7,1.0,q1_q17_dr25_tce,4963.0,79.0,-79.0,4.501,0.075,-0.025,0.826,0.032,-0.06,287.56473,44.305,14.859
3303,8216763,K04838.03,,CANDIDATE,CANDIDATE,0.998,0,0,0,0,24.0721647,0.0004522,-0.0004522,148.9637,0.0146,-0.0146,0.949,0.001,-0.666,3.171,0.459,-0.459,177.3,30.3,-30.3,1.1,0.09,-0.09,400.0,,,6.08,1.94,-1.54,6.7,2.0,q1_q17_dr25_tce,4352.0,116.0,-129.0,4.671,0.032,-0.042,0.613,0.055,-0.05,284.26859,44.19754,15.073
