rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
6443,7830953,K05434.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,581.87357,0.03238,-0.03238,389.8661,0.0476,-0.0476,0.1603,0.2792,-0.1603,14.64,1.5,-1.5,905.6,97.7,-97.7,2.96,1.09,-0.25,218.0,,,0.53,0.58,-0.15,12.5,1.0,q1_q16_tce,5897.0,159.0,-219.0,4.489,0.038,-0.269,0.992,0.364,-0.084,294.6467,43.577499,15.738
6444,7836096,K05435.01,,CANDIDATE,CANDIDATE,0.995,0,0,0,0,15.9961296,0.0001158,-0.0001158,138.93316,0.00642,-0.00642,0.297,0.158,-0.297,1.656,0.154,-0.154,500.7,55.5,-55.5,1.71,0.16,-0.13,560.0,,,23.32,8.72,-6.11,10.7,1.0,q1_q17_dr25_tce,4949.0,177.0,-177.0,4.588,0.025,-0.07,0.777,0.072,-0.059,296.18665,43.581379,15.951
6445,7837526,K05436.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,28.297207229,1.358e-06,-1.358e-06,137.2347229,4.06e-05,-4.06e-05,1.227,0.035,-0.051,3.94247,0.00121,-0.00121,23193.0,4.0,-4.0,54.15,10.49,-10.49,713.0,,,60.99,35.71,-25.9,2360.6,1.0,q1_q17_dr25_tce,6327.0,171.0,-190.0,4.277,0.171,-0.124,1.151,0.223,-0.223,296.61633,43.529301,12.796
6446,7881464,K05437.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,213.63312404,,,161.1886697,,,,,,2.54,,,,,,,,,,,,,,,,1.0,q1_q16_tce,,,,,,,,,,288.14142,43.685799,13.885
6447,7884986,K05438.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,412.227551,0.006722,-0.006722,380.0972,0.00881,-0.00881,0.1894,0.2589,-0.1894,4.303,0.296,-0.296,819.5,95.2,-95.2,21.53,1.33,-5.73,529.0,,,18.57,3.67,-9.87,9.0,1.0,q1_q16_tce,5079.0,77.0,-175.0,2.977,0.031,-0.03,7.684,0.476,-2.043,289.74466,43.684608,13.926
6448,8677186,K05559.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,586.63177,0.01421,-0.01421,227.5013,0.0195,-0.0195,0.0345,0.425,-0.0345,7.299,0.65,-0.65,199.9,29.5,-29.5,1.18,0.85,-0.13,189.0,,,0.3,0.73,-0.08,8.4,1.0,q1_q16_tce,5228.0,175.0,-136.0,4.471,0.093,-0.497,0.854,0.616,-0.094,286.38165,44.879082,13.416
6449,8678345,K05560.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,364.95068,0.01238,-0.01238,183.717,0.00812,-0.00812,0.9571,0.0691,-0.6303,0.636,0.479,-0.479,824.0,130.0,-130.0,3.69,1.64,-0.49,241.0,,,0.8,1.07,-0.26,5.8,1.0,q1_q16_tce,5574.0,166.0,-133.0,4.438,0.114,-0.283,0.884,0.393,-0.118,287.03516,44.815739,12.975
6450,8682751,K05561.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,44.36123319,,,145.3581805,,,,,,2.49,,,,,,,,,,,,,,,,1.0,q1_q16_tce,,,,,,,,,,289.30008,44.828609,15.621
6451,8715564,K05562.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,438.00974,0.03162,-0.03162,358.2924,0.0478,-0.0478,0.8575,0.0075,-0.6073,11.46,2.2,-2.2,79.2,13.2,-13.2,0.73,1.99,-0.07,197.0,,,0.36,5.11,-0.1,8.6,1.0,q1_q16_tce,5260.0,151.0,-128.0,4.56,0.071,-1.007,0.717,1.935,-0.071,299.99295,44.88612,11.504
6452,8715589,K05563.01,,CANDIDATE,CANDIDATE,0.654,0,0,0,0,7.62210397,6.704e-05,-6.704e-05,138.65231,0.00704,-0.00704,0.323,0.125,-0.323,1.902,0.294,-0.294,146.1,20.1,-20.1,3.8,1.21,-2.61,1422.0,,,965.88,943.3,-882.42,9.2,1.0,q1_q17_dr25_tce,5222.0,173.0,-157.0,3.556,0.936,-0.234,3.162,1.003,-2.174,300.00098,44.828499,13.629
6453,8718273,K05564.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,3.479508244,2.034e-06,-2.034e-06,133.389072,0.000491,-0.000491,1.252,3.067,-0.128,3.9097,0.026,-0.026,3000.4,18.2,-18.2,444.46,73.73,-101.4,3167.0,,,23775.98,10105.8,-10352.41,195.7,1.0,q1_q17_dr25_tce,4630.0,55.0,-62.0,2.437,0.126,-0.115,12.623,2.094,-2.879,300.76859,44.83062,10.565
6454,8737343,K05565.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,406.29695,0.01967,-0.01967,404.6352,0.0238,-0.0238,0.4038,0.0515,-0.4037,5.32,1.7,-1.7,136.5,27.9,-27.9,1.85,0.9,-0.53,315.0,,,2.31,3.32,-1.27,10.7,1.0,q1_q16_tce,6031.0,150.0,-175.0,4.103,0.25,-0.243,1.566,0.759,-0.454,284.03015,44.908718,12.011
6455,8741367,K05566.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,0.9886684,0.0002913,-0.0002913,131.99354,0.00507,-0.00507,0.372,0.077,-0.372,2.023,0.238,-0.238,126.6,18.1,-18.1,3.18,0.55,-1.65,3183.0,,,24258.04,13028.49,-19374.23,8.7,1.0,q1_q17_dr25_tce,6456.0,182.0,-228.0,3.725,0.527,-0.093,2.773,0.479,-1.436,286.29129,44.920082,12.551
6456,9517242,K05687.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,513.14417,0.0439,-0.0439,359.6183,0.0612,-0.0612,0.5818,0.0098,-0.4792,14.13,1.6,-1.6,223.8,36.7,-36.7,1.3,0.52,-0.1,208.0,,,0.45,0.53,-0.11,7.9,1.0,q1_q16_tce,5709.0,157.0,-144.0,4.557,0.029,-0.281,0.837,0.34,-0.063,287.38818,46.139381,14.334
6457,9532603,K05688.01,,CANDIDATE,CANDIDATE,0.886,0,0,0,0,14.5555096,0.0001733,-0.0001733,132.8686,0.0113,-0.0113,0.528,0.437,-0.315,2.07,0.375,-0.375,725.0,122.0,-122.0,2.03,0.26,-0.18,594.0,,,29.45,13.9,-8.26,8.1,1.0,q1_q17_dr25_tce,5176.0,184.0,-184.0,4.612,0.033,-0.083,0.738,0.097,-0.065,294.35034,46.14957,16.897
6458,9534832,K05689.01,,CANDIDATE,CANDIDATE,,0,0,0,0,114.12716,0.00164,-0.00164,226.87991,0.00887,-0.00887,0.7092,0.2727,-0.4676,1.719,0.273,-0.273,974.0,180.0,-180.0,2.76,5.2,-0.23,295.0,,,1.79,15.02,-0.42,6.3,1.0,q1_q16_tce,4816.0,149.0,-116.0,4.508,0.069,-0.836,0.823,1.551,-0.067,295.18097,46.179401,15.983
6459,9536727,K05690.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,17.0497376,0.0002929,-0.0002929,146.73363,0.00828,-0.00828,0.9703,0.0,-0.6636,3.271,0.352,-0.352,478.6,74.1,-74.1,45.89,1.73,-19.09,1971.0,,,3566.8,582.29,-2612.34,6.4,1.0,q1_q16_tce,5039.0,98.0,-297.0,2.587,0.034,-0.03,14.954,0.565,-6.219,295.85934,46.117008,13.582
6460,9543302,K05691.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,13.0366377,0.0001457,-0.0001457,138.22895,0.00675,-0.00675,0.7039,0.1012,-0.4898,3.184,0.323,-0.323,154.6,13.4,-13.4,2.23,0.98,-0.78,1047.0,,,283.97,373.97,-177.74,15.4,1.0,q1_q17_dr24_tce,6084.0,171.0,-193.0,4.009,0.328,-0.212,1.677,0.738,-0.583,297.88663,46.190578,13.543
6461,9575728,K05692.01,,CANDIDATE,CANDIDATE,0.994,0,0,0,0,2.64181261,2.062e-05,-2.062e-05,132.53192,0.00576,-0.00576,0.608,0.357,-0.385,2.127,0.22,-0.22,70.0,6.7,-6.7,0.59,0.01,-0.03,834.0,,,114.08,14.4,-19.57,12.7,1.0,q1_q17_dr25_tce,4147.0,82.0,-82.0,4.601,0.042,-0.007,0.683,0.014,-0.036,285.63629,46.247269,14.137
6462,10799291,K05828.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,270.98477,0.001876,-0.001876,279.048,0.00473,-0.00473,70.1733,30.73,-17.88,6.718,0.248,-0.248,13883.0,504.0,-504.0,11761.1,2556.0,-627.8,594.0,,,29.44,20.88,-6.77,10.7,1.0,q1_q16_tce,11068.0,402.0,-412.0,4.377,0.028,-0.129,1.555,0.338,-0.083,292.70148,48.14328,14.977
6463,10802364,K05829.01,,CANDIDATE,CANDIDATE,,0,0,0,0,583.8531,0.01404,-0.01404,362.1416,0.0209,-0.0209,0.5925,0.3162,-0.3295,5.09,1.2,-1.2,491.0,171.0,-171.0,1.97,0.71,-0.12,196.0,,,0.35,0.37,-0.07,5.4,1.0,q1_q16_tce,5591.0,153.0,-148.0,4.559,0.021,-0.266,0.86,0.309,-0.055,293.91037,48.192081,14.857
6464,10809888,K05830.01,,CANDIDATE,CANDIDATE,,0,0,0,0,72.782432,0.001405,-0.001405,188.2117,0.0148,-0.0148,0.1157,0.3389,-0.1155,3.726,0.463,-0.463,245.8,35.4,-35.4,11.19,0.71,-2.99,924.0,,,172.28,33.84,-92.7,8.5,1.0,q1_q16_tce,5099.0,72.0,-188.0,3.021,0.03,-0.03,7.317,0.465,-1.956,296.5499,48.186661,13.628
6465,10817600,K05832.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,0,1,0,2.74703312,1.088e-05,-1.088e-05,131.79105,0.00344,-0.00344,1.17,7.131,-1.028,2.655,0.218,-0.218,152.2,9.0,-9.0,61.97,12.54,-29.26,2917.0,,,17132.06,10101.06,-13157.54,23.1,1.0,q1_q17_dr25_tce,8237.0,198.0,-368.0,3.753,0.451,-0.106,3.134,0.634,-1.48,298.70694,48.10091,12.597
6466,10850327,K05833.01,,CANDIDATE,CANDIDATE,0.94,0,0,0,0,440.171272,0.005765,-0.005765,470.35369,0.00717,-0.00717,0.956,0.012,-0.012,12.217,0.701,-0.701,783.5,33.7,-33.7,5.97,1.16,-1.9,334.0,,,2.96,1.76,-1.73,38.0,1.0,q1_q17_dr25_tce,6261.0,174.0,-174.0,4.001,0.28,-0.12,1.679,0.328,-0.533,286.59122,48.220268,13.014
6467,10858504,K05835.01,,CANDIDATE,CANDIDATE,,0,0,0,0,474.96952,0.04683,-0.04683,281.948,0.0746,-0.0746,0.5688,0.1308,-0.4611,4.58,1.3,-1.3,595.0,220.0,-220.0,2.44,1.02,-0.23,249.0,,,0.91,1.12,-0.26,6.4,1.0,q1_q16_tce,6287.0,168.0,-209.0,4.473,0.052,-0.298,0.962,0.402,-0.092,290.57974,48.214218,15.087
6468,7885558,K05439.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,0.864651455,6.728e-06,-6.728e-06,131.69239,0.00692,-0.00692,0.235,0.233,-0.235,3.461,0.191,-0.191,67.7,5.0,-5.0,0.69,0.19,-0.06,1720.0,,,2062.08,1651.05,-560.19,16.5,1.0,q1_q17_dr25_tce,5587.0,166.0,-182.0,4.556,0.031,-0.178,0.851,0.226,-0.075,289.97064,43.662239,14.901
6469,7888863,K05440.01,,CANDIDATE,CANDIDATE,0.716,0,0,0,0,74.624063,0.001895,-0.001895,194.3704,0.0273,-0.0273,0.019,0.43,-0.019,8.881,0.865,-0.865,346.9,38.6,-38.6,1.75,0.55,-0.18,448.0,,,9.49,8.99,-2.98,11.0,1.0,q1_q17_dr25_tce,6187.0,197.0,-241.0,4.499,0.052,-0.208,0.937,0.291,-0.097,291.07666,43.61208,15.335
6470,7900450,K05441.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,25.4805211,0.000476,-0.000476,145.4404,0.0129,-0.0129,0.186,0.277,-0.186,10.701,0.376,-0.376,159.0,10.5,-10.5,1.25,0.39,-0.13,659.0,,,44.67,39.53,-13.27,17.7,1.0,q1_q17_dr25_tce,6250.0,150.0,-206.0,4.472,0.052,-0.208,0.986,0.305,-0.102,294.96277,43.671661,13.181
6471,7900695,K05442.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,512.11636,0.01266,-0.01266,403.34,0.0176,-0.0176,0.5008,0.1436,-0.3734,9.557,0.541,-0.541,315.4,32.6,-32.6,1.47,0.5,-0.12,198.0,,,0.36,0.38,-0.08,10.9,1.0,q1_q16_tce,5492.0,161.0,-134.0,4.576,0.027,-0.229,0.812,0.28,-0.063,295.03766,43.62122,13.8
6472,7900727,K05443.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,348.61891,0.01473,-0.01473,227.3466,0.0141,-0.0141,0.282,0.1962,-0.2819,3.567,0.717,-0.717,689.0,153.0,-153.0,2.4,0.72,-0.2,253.0,,,0.97,0.84,-0.26,5.8,1.0,q1_q16_tce,5911.0,155.0,-182.0,4.519,0.034,-0.229,0.914,0.275,-0.077,295.04797,43.650429,15.306
6473,7916058,K05445.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,7.1091096,0.0003784,-0.0003784,133.4379,0.0366,-0.0366,0.663,0.304,-0.44,10.67,1.2,-1.2,156.7,13.3,-13.3,1.08,0.25,-0.1,855.0,,,126.12,87.02,-34.14,13.0,1.0,q1_q17_dr25_tce,5665.0,152.0,-169.0,4.568,0.038,-0.152,0.82,0.191,-0.076,299.10294,43.69421,15.71
6474,7917068,K05446.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,416.9504,0.01134,-0.01134,227.392,0.0175,-0.0175,0.9542,0.0034,-0.6668,4.026,0.977,-0.977,479.8,80.3,-80.3,7.35,3.07,-3.98,377.0,,,4.77,5.97,-3.87,6.9,1.0,q1_q16_tce,5751.0,169.0,-155.0,3.708,0.535,-0.216,2.611,1.088,-1.413,299.34103,43.643162,12.692
6475,8742270,K05567.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,397.3958488,0.0001727,-0.0001727,374.57082,0.000327,-0.000327,1.19,0.416,-0.09,6.1014,0.023,-0.023,29825.0,86.3,-86.3,64.56,10.34,-14.22,280.0,,,1.45,0.62,-0.61,395.7,1.0,q1_q17_dr25_tce,5544.0,83.0,-72.0,4.146,0.217,-0.093,1.362,0.218,-0.3,286.7926,44.968369,14.857
6476,8745553,K05568.01,Kepler-1633 b,CONFIRMED,CANDIDATE,0.814,0,0,0,0,62.134919,0.002027,-0.002027,154.0853,0.0267,-0.0267,0.827,0.127,-0.621,8.711,0.854,-0.854,147.5,15.4,-15.4,6.71,1.09,-3.27,925.0,,,172.96,73.65,-130.23,10.6,1.0,q1_q17_dr25_tce,5889.0,79.0,-88.0,3.358,0.45,-0.079,4.912,0.799,-2.396,288.5152,44.923229,13.435
6477,8747222,K05569.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,1.667482003,2.295e-06,-2.295e-06,133.17729,0.0012,-0.0012,0.052,0.372,-0.052,1.5931,0.0415,-0.0415,545.5,13.5,-13.5,15.15,3.08,-0.58,3257.0,,,26549.71,14619.04,-2964.07,50.2,1.0,q1_q17_dr25_tce,4678.0,80.0,-47.0,2.756,0.027,-0.03,6.72,1.369,-0.257,289.32968,44.974209,12.882
6478,8747910,K05570.01,,CANDIDATE,CANDIDATE,,0,0,0,0,574.65297,0.02898,-0.02898,365.2946,0.0539,-0.0539,0.5663,0.2172,-0.4553,4.37,1.1,-1.1,725.0,243.0,-243.0,2.28,0.97,-0.19,196.0,,,0.35,0.45,-0.08,7.4,1.0,q1_q16_tce,5596.0,158.0,-143.0,4.553,0.034,-0.276,0.821,0.348,-0.067,289.62814,44.942421,14.789
6479,8766285,K05571.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,1,5.29730786,4.977e-05,-4.977e-05,135.55681,0.00793,-0.00793,0.728,0.225,-0.493,4.02,0.243,-0.243,190.8,14.2,-14.2,1.49,0.0,0.0,1044.0,,,281.21,0.0,0.0,13.1,1.0,q1_q17_dr25_tce,5780.0,,,4.438,,,1.0,,,296.42862,44.980206,10.25
6480,8807988,K05572.01,,CANDIDATE,CANDIDATE,,0,0,0,0,21.9578446,0.0001992,-0.0001992,135.06742,0.00672,-0.00672,0.1492,0.3757,-0.1491,1.038,0.332,-0.332,96.6,25.2,-25.2,0.78,0.14,-0.05,533.0,,,19.05,11.07,-4.08,6.7,1.0,q1_q16_tce,5192.0,166.0,-133.0,4.583,0.022,-0.131,0.802,0.145,-0.053,287.06146,45.03043,13.596
6481,8812360,K05573.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,77.395279,0.002809,-0.002809,165.805,0.0262,-0.0262,0.1748,0.2975,-0.1748,5.26,1.3,-1.3,437.0,94.6,-94.6,6.16,3.28,-1.45,646.0,,,41.24,64.54,-19.59,7.9,1.0,q1_q16_tce,5158.0,116.0,-138.0,3.541,0.193,-0.328,2.995,1.593,-0.704,289.25467,45.05521,13.774
6482,9579072,K05693.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,612.882452,0.006796,-0.006796,274.9048,0.0118,-0.0118,0.284,0.2242,-0.2837,2.024,0.672,-0.672,631.0,112.0,-112.0,2.42,1.01,-0.22,217.0,,,0.53,0.63,-0.14,7.5,1.0,q1_q16_tce,6029.0,148.0,-181.0,4.494,0.043,-0.299,0.956,0.397,-0.086,287.56281,46.258438,14.453
6483,9579606,K05694.01,,CANDIDATE,CANDIDATE,,0,0,0,0,107.904526,0.001667,-0.001667,159.9493,0.0131,-0.0131,0.2415,0.2474,-0.2415,2.053,0.328,-0.328,249.4,49.8,-49.8,1.26,0.43,-0.09,337.0,,,3.05,3.06,-0.68,6.1,1.0,q1_q16_tce,5565.0,154.0,-136.0,4.574,0.029,-0.218,0.802,0.272,-0.059,287.86899,46.26936,14.295
6484,9591728,K05695.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,11.03571773,2.509e-05,-2.509e-05,137.28413,0.00316,-0.00316,0.911,0.047,-0.051,5.62958,0.00726,-0.00726,144960.0,167.0,-167.0,70.42,18.78,-20.61,991.0,,,227.54,186.19,-128.95,959.6,1.0,q1_q17_dr25_tce,6201.0,197.0,-219.0,4.213,0.258,-0.172,1.23,0.328,-0.36,293.3472,46.25544,14.916
6485,9594184,K05696.01,,FALSE POSITIVE,FALSE POSITIVE,0.507,0,0,1,0,42.093314,0.001327,-0.001327,141.1113,0.0305,-0.0305,0.035,0.42,-0.035,4.649,0.671,-0.671,886.0,142.0,-142.0,2.19,0.17,-0.22,407.0,,,6.47,2.17,-1.97,7.4,1.0,q1_q17_dr25_tce,4885.0,174.0,-174.0,4.541,0.072,-0.044,0.763,0.059,-0.079,294.25906,46.221199,16.523
6486,9594992,K05697.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,274.10859251,,,182.1603339,,,,,,6.59,,,,,,,,,,,,,,,,1.0,q1_q16_tce,,,,,,,,,,294.53946,46.294769,15.496
6487,9596820,K05698.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,282.029084,0.007536,-0.007536,170.69,0.0222,-0.0222,0.4082,0.0504,-0.4082,4.686,0.656,-0.656,312.8,47.6,-47.6,2.33,1.33,-0.32,363.0,,,4.12,7.19,-1.47,8.1,1.0,q1_q16_tce,6886.0,196.0,-236.0,4.305,0.087,-0.334,1.287,0.73,-0.18,295.22586,46.22015,13.49
6488,9598315,K05699.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,339.18109,0.01589,-0.01589,415.078,0.0302,-0.0302,0.077,0.3749,-0.0768,5.34,0.798,-0.798,157.9,27.8,-27.8,1.7,0.86,-0.36,332.0,,,2.88,4.32,-1.3,11.5,1.0,q1_q16_tce,6407.0,159.0,-197.0,4.209,0.179,-0.267,1.344,0.68,-0.283,295.75208,46.253868,12.637
6489,9602595,K05700.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,3.55650976,2.77e-07,-2.77e-07,133.5221921,6.28e-05,-6.28e-05,0.622,0.004,-0.004,12.7364,0.00794,-0.00794,687450.0,206.0,-206.0,283.93,49.94,-92.66,2353.0,,,7238.22,3934.51,-4470.9,3867.7,1.0,q1_q17_dr25_tce,8105.0,226.0,-340.0,3.937,0.266,-0.114,2.433,0.428,-0.794,297.14346,46.228458,11.882
6490,10601163,K05812.01,,CANDIDATE,CANDIDATE,,0,0,0,0,3.1318392,0.000682,-0.000682,132.123,0.181,-0.181,0.3864,0.0633,-0.3863,1.632,0.349,-0.349,159.9,33.2,-33.2,1.5,0.49,-0.33,1443.0,,,1025.14,1036.85,-475.41,6.0,1.0,q1_q16_tce,6070.0,193.0,-195.0,4.246,0.215,-0.218,1.159,0.385,-0.253,292.32944,47.835629,14.122
6491,10616317,K05813.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,38.27772448,,,157.8294108,,,,,,1.73,,,,,,,,,,,,,,,,1.0,q1_q16_tce,,,,,,,,,,297.58429,47.892738,14.293
6492,10616656,K05814.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,25.285232337,5.52e-07,-5.52e-07,135.9662009,1.7e-05,-1.7e-05,1.208,0.018,-0.118,4.76313,0.00072,-0.00072,63022.0,0.2,-0.2,69.68,14.23,-9.51,740.0,,,70.73,41.38,-24.02,5902.4,1.0,q1_q17_dr25_tce,6486.0,146.0,-194.0,4.337,0.104,-0.127,1.136,0.232,-0.155,297.69446,47.87896,12.138
6493,10618044,K05815.01,,CANDIDATE,CANDIDATE,,0,0,0,0,207.767894,0.007029,-0.007029,224.425,0.0251,-0.0251,0.6973,0.0202,-0.5293,5.21,1.6,-1.6,320.6,71.4,-71.4,3.52,2.61,-1.88,379.0,,,4.85,11.9,-3.93,7.7,1.0,q1_q16_tce,5210.0,176.0,-167.0,3.894,0.604,-0.392,1.849,1.365,-0.989,298.06827,47.867809,13.744
6494,10656842,K05816.01,,CANDIDATE,CANDIDATE,,0,0,0,0,82.508054,0.001318,-0.001318,162.3992,0.013,-0.013,0.0379,0.4148,-0.0377,3.806,0.357,-0.357,351.9,37.5,-37.5,14.04,0.52,-3.64,878.0,,,140.61,19.31,-73.96,11.4,1.0,q1_q16_tce,4986.0,70.0,-180.0,3.01,0.031,-0.029,7.733,0.287,-2.003,288.13202,47.995541,12.594
6495,10658177,K05817.01,,CANDIDATE,CANDIDATE,0.95,0,0,0,0,113.083522,0.002385,-0.002385,217.1521,0.0163,-0.0163,0.039,0.414,-0.039,10.315,0.536,-0.536,130.7,12.0,-12.0,1.59,0.28,-0.31,450.0,,,9.65,4.42,-3.66,13.0,1.0,q1_q17_dr25_tce,5903.0,79.0,-70.0,4.179,0.176,-0.108,1.4,0.246,-0.27,288.72644,47.906872,13.336
6496,10661679,K05818.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,1.23138339,1.601e-05,-1.601e-05,131.7865,0.013,-0.013,0.348,0.117,-0.348,3.943,0.193,-0.193,72.7,4.2,-4.2,0.82,0.26,-0.07,1648.0,,,1746.21,1650.8,-439.07,21.0,1.0,q1_q17_dr25_tce,5791.0,156.0,-174.0,4.505,0.039,-0.221,0.958,0.309,-0.077,290.25308,47.983318,14.804
6497,10663976,K05819.01,,CANDIDATE,CANDIDATE,,0,0,0,0,381.37504,0.03635,-0.03635,490.55,0.0596,-0.0596,0.3515,0.0961,-0.3514,16.57,3.8,-3.8,286.5,46.6,-46.6,1.24,0.41,-0.08,212.0,,,0.48,0.5,-0.1,11.8,1.0,q1_q16_tce,5513.0,183.0,-139.0,4.614,0.029,-0.194,0.729,0.243,-0.049,291.21762,47.95216,14.182
6498,7935997,K05447.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,322.55663046,,,321.7790604,,,,,,3.74,,,,,,,,,,,,,,,,1.0,q1_q16_tce,,,,,,,,,,280.2066,43.774288,12.75
6499,7938499,K05448.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,7.2269859,0.0001428,-0.0001428,136.1514,0.0183,-0.0183,0.561,0.373,-0.342,14.241,0.526,-0.526,160.3,7.1,-7.1,0.79,0.06,-0.08,603.0,,,31.23,8.86,-8.85,26.2,1.0,q1_q17_dr25_tce,4347.0,118.0,-131.0,4.645,0.052,-0.024,0.609,0.045,-0.061,281.9617,43.713871,14.941
6500,7941635,K05449.01,,CANDIDATE,CANDIDATE,0.768,0,1,0,0,0.762724045,1.11e-07,-1.11e-07,131.650802,0.00012,-0.00012,1.252,0.291,-0.076,1.98818,0.00538,-0.00538,9782.2,13.8,-13.8,41.02,11.64,-7.15,1860.0,,,2827.5,2477.72,-1098.57,451.7,1.0,q1_q17_dr25_tce,5313.0,175.0,-143.0,4.39,0.144,-0.198,0.976,0.277,-0.17,283.5701,43.736118,14.5
6501,7948619,K05450.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,206.76425774,,,325.9501578,,,,,,2.57,,,,,,,,,,,,,,,,1.0,q1_q16_tce,,,,,,,,,,287.27939,43.76498,15.996
6502,7950158,K05451.01,,CANDIDATE,CANDIDATE,,0,0,0,0,529.39169,0.01297,-0.01297,387.3915,0.0114,-0.0114,0.037,0.4227,-0.037,10.869,0.627,-0.627,319.9,29.6,-29.6,4.4,2.31,-1.75,319.0,,,2.43,3.93,-1.65,12.1,1.0,q1_q16_tce,5283.0,154.0,-168.0,3.699,0.442,-0.332,2.504,1.317,-0.995,288.03607,43.796139,13.156
6503,7967210,K05452.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,362.49906,0.02211,-0.02211,404.3391,0.0423,-0.0423,0.5297,0.1166,-0.4028,12.17,2.1,-2.1,522.5,76.9,-76.9,2.51,0.93,-0.35,277.0,,,1.4,1.53,-0.49,10.3,1.0,q1_q16_tce,6043.0,170.0,-191.0,4.369,0.108,-0.255,1.065,0.394,-0.148,294.31674,43.797642,15.259
6504,7970194,K05453.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,190.65896,0.01953,-0.01953,164.9278,0.0915,-0.0915,0.9508,0.0019,-0.6678,35.472,0.894,-0.894,552.8,33.6,-33.6,2.54,1.02,-0.2,281.0,,,1.46,1.78,-0.34,18.3,1.0,q1_q16_tce,5508.0,167.0,-141.0,4.549,0.032,-0.266,0.835,0.335,-0.066,295.27673,43.706509,15.043
6505,7978202,K05454.01,Kepler-1630 b,CONFIRMED,CANDIDATE,,0,0,0,0,509.997402,0.003256,-0.003256,276.73122,0.00391,-0.00391,0.0254,0.4275,-0.0248,8.481,0.165,-0.165,1267.0,45.2,-45.2,2.62,0.45,-0.27,182.0,,,0.26,0.16,-0.07,35.3,1.0,q1_q17_dr24_tce,5037.0,196.0,-157.0,4.54,0.066,-0.157,0.756,0.13,-0.077,297.5083,43.710949,14.15
